10/05/2026,ZARAGOZA,Entrada,N,10,METALSA,H4,21:50,,,,
10/05/2026,ZARAGOZA,Salida,N,1,METALSA,H1,06:15,06:16,-1,1,0
10/05/2026,ZARAGOZA,Salida,N,1,METALSA,H2,15:30,,,,
10/05/2026,ZARAGOZA,Salida,N,1,METALSA,H3,18:15,18:16,-1,1,0
10/05/2026,ZARAGOZA,Salida,N,2,ARIZPE DE LA MAZA Y CARR. 54,H1,06:44,,,,
10/05/2026,ZARAGOZA,Salida,N,2,ARIZPE DE LA MAZA Y CARR. 54,H2,15:59,,,,
10/05/2026,ZARAGOZA,Salida,N,2,ARIZPE DE LA MAZA Y CARR. 54,H3,18:44,,,,
10/05/2026,ZARAGOZA,Salida,N,3,VILLA UNIVERSIDAD,H1,06:46,,,,
10/05/2026,ZARAGOZA,Salida,N,3,VILLA UNIVERSIDAD,H2,16:01,,,,
10/05/2026,ZARAGOZA,Salida,N,3,VILLA UNIVERSIDAD,H3,18:45,,,,
10/05/2026,ZARAGOZA,Salida,N,4,L.E.A. Y J. MERY,H1,06:49,,,,
10/05/2026,ZARAGOZA,Salida,N,4,L.E.A. Y J. MERY,H2,16:04,,,,
10/05/2026,ZARAGOZA,Salida,N,4,L.E.A. Y J. MERY,H3,18:49,,,,
10/05/2026,ZARAGOZA,Salida,N,5,GIMNACIO MUNICIPAL,H1,06:51,06:41,10,1,0
10/05/2026,ZARAGOZA,Salida,N,5,GIMNACIO MUNICIPAL,H2,16:06,,,,
10/05/2026,ZARAGOZA,Salida,N,5,GIMNACIO MUNICIPAL,H3,18:51,18:50,1,1,0
10/05/2026,ZARAGOZA,Salida,N,6,PERIF LEA Y 12 DE OCTUBRE (FIRST CASH),H1,07:00,,,,
10/05/2026,ZARAGOZA,Salida,N,6,PERIF LEA Y 12 DE OCTUBRE (FIRST CASH),H2,16:10,,,,
10/05/2026,ZARAGOZA,Salida,N,6,PERIF LEA Y 12 DE OCTUBRE (FIRST CASH),H3,19:00,18:53,7,1,0
10/05/2026,ZARAGOZA,Salida,N,7,CALLE 34 Y JUAN NAVARRO,H1,07:04,06:54,10,1,0
10/05/2026,ZARAGOZA,Salida,N,7,CALLE 34 Y JUAN NAVARRO,H2,16:19,,,,
10/05/2026,ZARAGOZA,Salida,N,7,CALLE 34 Y JUAN NAVARRO,H3,19:04,19:09,-5,1,0
10/05/2026,ZARAGOZA,Salida,N,8,FUNDADORES Y BLVD. MIRASIERRA,H1,07:19,,,,
10/05/2026,ZARAGOZA,Salida,N,8,FUNDADORES Y BLVD. MIRASIERRA,H2,16:34,,,,
10/05/2026,ZARAGOZA,Salida,N,8,FUNDADORES Y BLVD. MIRASIERRA,H3,19:19,,,,
10/05/2026,ZARAGOZA,Salida,N,9,CHOPO Y EUCALIPTO,H1,07:29,,,,
10/05/2026,ZARAGOZA,Salida,N,9,CHOPO Y EUCALIPTO,H2,16:44,,,,
10/05/2026,ZARAGOZA,Salida,N,9,CHOPO Y EUCALIPTO,H3,19:29,,,,
10/05/2026,ZARAGOZA,Salida,N,10,FCO. EALY ORTIZ Y EUCALIPTO,H1,07:30,,,,
10/05/2026,ZARAGOZA,Salida,N,10,FCO. EALY ORTIZ Y EUCALIPTO,H2,16:45,,,,
10/05/2026,ZARAGOZA,Salida,N,10,FCO. EALY ORTIZ Y EUCALIPTO,H3,19:30,19:45,-15,1,0
11/05/2026,EL PEÑUELO,Entrada,A,1,LA VENTURA,H1,19:00,,,,
11/05/2026,EL PEÑUELO,Entrada,A,1,LA VENTURA,H2,03:30,,,,
11/05/2026,EL PEÑUELO,Entrada,A,1,LA VENTURA,H3,15:30,,,,
11/05/2026,EL PEÑUELO,Entrada,A,1,LA VENTURA,H4,19:30,,,,
11/05/2026,EL PEÑUELO,Entrada,A,2,METALSA,H1,21:20,,,,
11/05/2026,EL PEÑUELO,Entrada,A,2,METALSA,H2,05:50,,,,
11/05/2026,EL PEÑUELO,Entrada,A,2,METALSA,H3,17:50,,,,
11/05/2026,EL PEÑUELO,Entrada,A,2,METALSA,H4,21:50,,,,
11/05/2026,EL PEÑUELO,Salida,N,1,METALSA,H1,15:30,,,,
11/05/2026,EL PEÑUELO,Salida,N,1,METALSA,H2,06:15,06:17,-2,1,0
11/05/2026,EL PEÑUELO,Salida,N,1,METALSA,H3,18:15,,,,
11/05/2026,EL PEÑUELO,Salida,N,2,LA VENTURA,H1,17:50,,,,
11/05/2026,EL PEÑUELO,Salida,N,2,LA VENTURA,H2,08:35,,,,
11/05/2026,EL PEÑUELO,Salida,N,2,LA VENTURA,H3,20:35,,,,
11/05/2026,EL SALITRE,Entrada,A,1,SALITRE,H1,19:20,,,,
11/05/2026,EL SALITRE,Entrada,A,1,SALITRE,H2,03:50,,,,
11/05/2026,EL SALITRE,Entrada,A,1,SALITRE,H3,15:50,,,,
11/05/2026,EL SALITRE,Entrada,A,1,SALITRE,H4,19:50,,,,
11/05/2026,EL SALITRE,Entrada,A,2,BENITO JUAREZ,H1,19:25,,,,
11/05/2026,EL SALITRE,Entrada,A,2,BENITO JUAREZ,H2,03:55,,,,
11/05/2026,EL SALITRE,Entrada,A,2,BENITO JUAREZ,H3,15:55,,,,
11/05/2026,EL SALITRE,Entrada,A,2,BENITO JUAREZ,H4,19:55,,,,
11/05/2026,EL SALITRE,Entrada,A,3,EL MEZQUITE,H1,19:40,,,,
11/05/2026,EL SALITRE,Entrada,A,3,EL MEZQUITE,H2,04:10,,,,
11/05/2026,EL SALITRE,Entrada,A,3,EL MEZQUITE,H3,16:10,,,,
11/05/2026,EL SALITRE,Entrada,A,3,EL MEZQUITE,H4,20:10,,,,
11/05/2026,EL SALITRE,Entrada,A,4,PRESA DE LOS MUCHAHCOS,H1,19:55,,,,
11/05/2026,EL SALITRE,Entrada,A,4,PRESA DE LOS MUCHAHCOS,H2,04:25,,,,
11/05/2026,EL SALITRE,Entrada,A,4,PRESA DE LOS MUCHAHCOS,H3,16:25,,,,
11/05/2026,EL SALITRE,Entrada,A,4,PRESA DE LOS MUCHAHCOS,H4,20:25,,,,
11/05/2026,EL SALITRE,Entrada,A,5,AGUA NUEVA,H1,20:43,,,,
11/05/2026,EL SALITRE,Entrada,A,5,AGUA NUEVA,H2,05:13,,,,
11/05/2026,EL SALITRE,Entrada,A,5,AGUA NUEVA,H3,17:13,,,,
11/05/2026,EL SALITRE,Entrada,A,5,AGUA NUEVA,H4,21:13,,,,
11/05/2026,EL SALITRE,Entrada,A,6,METALSA,H1,21:20,,,,
11/05/2026,EL SALITRE,Entrada,A,6,METALSA,H2,05:50,,,,
11/05/2026,EL SALITRE,Entrada,A,6,METALSA,H3,17:50,,,,
11/05/2026,EL SALITRE,Entrada,A,6,METALSA,H4,21:50,,,,
11/05/2026,EL SALITRE,Salida,N,1,METALSA,H1,15:30,,,,
11/05/2026,EL SALITRE,Salida,N,1,METALSA,H2,06:15,06:15,0,1,0
11/05/2026,EL SALITRE,Salida,N,1,METALSA,H3,18:15,,,,
11/05/2026,EL SALITRE,Salida,N,2,AGUA NUEVA,H1,15:31,,,,
11/05/2026,EL SALITRE,Salida,N,2,AGUA NUEVA,H2,06:16,06:38,-22,1,0
11/05/2026,EL SALITRE,Salida,N,2,AGUA NUEVA,H3,18:16,,,,
11/05/2026,EL SALITRE,Salida,N,3,PRESA DE LOS MUCHAHCOS,H1,16:55,,,,
11/05/2026,EL SALITRE,Salida,N,3,PRESA DE LOS MUCHAHCOS,H2,07:40,06:56,44,1,0
11/05/2026,EL SALITRE,Salida,N,3,PRESA DE LOS MUCHAHCOS,H3,19:40,,,,
11/05/2026,EL SALITRE,Salida,N,4,EL MEZQUITE,H1,17:10,,,,
11/05/2026,EL SALITRE,Salida,N,4,EL MEZQUITE,H2,07:55,,,,
11/05/2026,EL SALITRE,Salida,N,4,EL MEZQUITE,H3,19:55,,,,
11/05/2026,EL SALITRE,Salida,N,5,BENITO JUAREZ,H1,17:25,,,,
11/05/2026,EL SALITRE,Salida,N,5,BENITO JUAREZ,H2,08:10,,,,
11/05/2026,EL SALITRE,Salida,N,5,BENITO JUAREZ,H3,20:10,,,,
11/05/2026,EL SALITRE,Salida,N,6,SALITRE,H1,17:30,,,,
11/05/2026,EL SALITRE,Salida,N,6,SALITRE,H2,08:15,,,,
11/05/2026,EL SALITRE,Salida,N,6,SALITRE,H3,20:15,,,,
11/05/2026,LA HEDIONDA,Entrada,N,1,LAS ESPERANZAS,H1,20:00,,,,
11/05/2026,LA HEDIONDA,Entrada,N,1,LAS ESPERANZAS,H2,04:30,04:30,0,1,0
11/05/2026,LA HEDIONDA,Entrada,N,1,LAS ESPERANZAS,H3,16:30,,,,
11/05/2026,LA HEDIONDA,Entrada,N,1,LAS ESPERANZAS,H4,20:30,,,,
11/05/2026,LA HEDIONDA,Entrada,N,2,HEDIONDA,H1,20:20,,,,
11/05/2026,LA HEDIONDA,Entrada,N,2,HEDIONDA,H2,04:50,,,,
11/05/2026,LA HEDIONDA,Entrada,N,2,HEDIONDA,H3,16:50,,,,
11/05/2026,LA HEDIONDA,Entrada,N,2,HEDIONDA,H4,20:50,,,,
11/05/2026,LA HEDIONDA,Entrada,N,3,METALSA,H1,21:20,,,,
11/05/2026,LA HEDIONDA,Entrada,N,3,METALSA,H2,05:50,05:40,10,1,0
11/05/2026,LA HEDIONDA,Entrada,N,3,METALSA,H3,17:50,,,,
11/05/2026,LA HEDIONDA,Entrada,N,3,METALSA,H4,21:50,,,,
11/05/2026,LA HEDIONDA,Salida,N,1,METALSA,H1,15:30,,,,
11/05/2026,LA HEDIONDA,Salida,N,1,METALSA,H2,06:15,,,,
11/05/2026,LA HEDIONDA,Salida,N,1,METALSA,H3,18:15,18:19,-4,1,0
11/05/2026,LA HEDIONDA,Salida,N,2,HEDIONDA,H1,16:30,,,,
11/05/2026,LA HEDIONDA,Salida,N,2,HEDIONDA,H2,07:15,,,,
11/05/2026,LA HEDIONDA,Salida,N,2,HEDIONDA,H3,19:15,,,,
11/05/2026,LA HEDIONDA,Salida,N,3,LAS ESPERANZAS,H1,16:50,,,,
11/05/2026,LA HEDIONDA,Salida,N,3,LAS ESPERANZAS,H2,07:35,,,,
11/05/2026,LA HEDIONDA,Salida,N,3,LAS ESPERANZAS,H3,19:35,,,,
11/05/2026,LA SAUCEDA,Entrada,N,1,LA SAUCEDA,H1,04:00,04:03,-3,1,0
11/05/2026,LA SAUCEDA,Entrada,N,1,LA SAUCEDA,H2,16:00,,,,
11/05/2026,LA SAUCEDA,Entrada,N,1,LA SAUCEDA,H3,19:30,,,,
11/05/2026,LA SAUCEDA,Entrada,N,1,LA SAUCEDA,H4,20:00,,,,
11/05/2026,LA SAUCEDA,Entrada,N,2,HIPOLITO,H1,04:15,04:19,-4,1,0
11/05/2026,LA SAUCEDA,Entrada,N,2,HIPOLITO,H2,16:15,,,,
11/05/2026,LA SAUCEDA,Entrada,N,2,HIPOLITO,H3,19:45,,,,
11/05/2026,LA SAUCEDA,Entrada,N,2,HIPOLITO,H4,20:15,,,,
11/05/2026,LA SAUCEDA,Entrada,N,3,SAN ANTONIO DEL JARAL,H1,04:32,04:42,-10,1,0
11/05/2026,LA SAUCEDA,Entrada,N,3,SAN ANTONIO DEL JARAL,H2,16:32,,,,
11/05/2026,LA SAUCEDA,Entrada,N,3,SAN ANTONIO DEL JARAL,H3,20:02,,,,
11/05/2026,LA SAUCEDA,Entrada,N,3,SAN ANTONIO DEL JARAL,H4,20:32,,,,
11/05/2026,LA SAUCEDA,Entrada,N,4,CASETA DE PLAN DE AYALA,H1,04:50,04:59,-9,1,0
11/05/2026,LA SAUCEDA,Entrada,N,4,CASETA DE PLAN DE AYALA,H2,16:50,,,,
11/05/2026,LA SAUCEDA,Entrada,N,4,CASETA DE PLAN DE AYALA,H3,20:20,,,,
11/05/2026,LA SAUCEDA,Entrada,N,4,CASETA DE PLAN DE AYALA,H4,20:42,,,,
11/05/2026,LA SAUCEDA,Entrada,N,5,METALSA,H1,05:50,05:42,8,1,0
11/05/2026,LA SAUCEDA,Entrada,N,5,METALSA,H2,17:50,,,,
11/05/2026,LA SAUCEDA,Entrada,N,5,METALSA,H3,21:20,,,,
11/05/2026,LA SAUCEDA,Entrada,N,5,METALSA,H4,21:50,,,,
11/05/2026,LA SAUCEDA,Salida,N,1,METALSA,H1,06:15,06:17,-2,1,0
11/05/2026,LA SAUCEDA,Salida,N,1,METALSA,H2,15:30,,,,
11/05/2026,LA SAUCEDA,Salida,N,1,METALSA,H3,18:15,,,,
11/05/2026,LA SAUCEDA,Salida,N,2,CASETA DE PLAN DE AYALA,H1,07:15,,,,
11/05/2026,LA SAUCEDA,Salida,N,2,CASETA DE PLAN DE AYALA,H2,16:30,,,,
11/05/2026,LA SAUCEDA,Salida,N,2,CASETA DE PLAN DE AYALA,H3,19:15,,,,
11/05/2026,LA SAUCEDA,Salida,N,3,SAN ANTONIO DEL JARAL,H1,07:33,,,,
11/05/2026,LA SAUCEDA,Salida,N,3,SAN ANTONIO DEL JARAL,H2,16:48,,,,
11/05/2026,LA SAUCEDA,Salida,N,3,SAN ANTONIO DEL JARAL,H3,19:33,,,,
11/05/2026,LA SAUCEDA,Salida,N,4,HIPOLITO,H1,07:50,,,,
11/05/2026,LA SAUCEDA,Salida,N,4,HIPOLITO,H2,17:05,,,,
11/05/2026,LA SAUCEDA,Salida,N,4,HIPOLITO,H3,19:50,,,,
11/05/2026,LA SAUCEDA,Salida,N,5,LA SAUCEDA,H1,08:05,,,,
11/05/2026,LA SAUCEDA,Salida,N,5,LA SAUCEDA,H2,17:20,,,,
11/05/2026,LA SAUCEDA,Salida,N,5,LA SAUCEDA,H3,20:05,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,1,MEZQUITE Y GORDOLOBO,H1,04:05,04:20,-15,1,0
11/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,1,MEZQUITE Y GORDOLOBO,H2,16:05,16:17,-12,1,0
11/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,1,MEZQUITE Y GORDOLOBO,H3,19:35,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,1,MEZQUITE Y GORDOLOBO,H4,20:05,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,2,MEZQUITE Y NUECES,H1,04:10,04:14,-4,1,0
11/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,2,MEZQUITE Y NUECES,H2,16:10,16:12,-2,1,0
11/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,2,MEZQUITE Y NUECES,H3,19:40,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,2,MEZQUITE Y NUECES,H4,20:10,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,3,BLVD SANTA LUCIA Y CALLE 7,H1,04:20,04:21,-1,1,0
11/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,3,BLVD SANTA LUCIA Y CALLE 7,H2,16:20,16:20,0,1,0
11/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,3,BLVD SANTA LUCIA Y CALLE 7,H3,19:50,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,3,BLVD SANTA LUCIA Y CALLE 7,H4,20:20,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,4,BLVD VALDES SANCHEZ Y (PLANTA LEAR),H1,04:30,04:32,-2,1,0
11/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,4,BLVD VALDES SANCHEZ Y (PLANTA LEAR),H2,16:30,16:35,-5,1,0
11/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,4,BLVD VALDES SANCHEZ Y (PLANTA LEAR),H3,20:00,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,4,BLVD VALDES SANCHEZ Y (PLANTA LEAR),H4,20:30,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,5,STA. GERTRUDIS Y STA. CECILIA (DEL ACUEDUCTO),H1,04:32,04:29,3,1,0
11/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,5,STA. GERTRUDIS Y STA. CECILIA (DEL ACUEDUCTO),H2,16:32,16:31,1,1,0
11/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,5,STA. GERTRUDIS Y STA. CECILIA (DEL ACUEDUCTO),H3,20:02,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,5,STA. GERTRUDIS Y STA. CECILIA (DEL ACUEDUCTO),H4,20:32,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,6,DEPOSITO DE AGUA FRACC PLAZA,H1,04:35,04:37,-2,1,0
11/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,6,DEPOSITO DE AGUA FRACC PLAZA,H2,16:35,16:40,-5,1,0
11/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,6,DEPOSITO DE AGUA FRACC PLAZA,H3,20:05,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,6,DEPOSITO DE AGUA FRACC PLAZA,H4,20:35,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,7,BLVD VALDES SANCHEZ Y BLVD MINERIA,H1,04:40,04:40,0,1,0
11/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,7,BLVD VALDES SANCHEZ Y BLVD MINERIA,H2,16:40,16:44,-4,1,0
11/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,7,BLVD VALDES SANCHEZ Y BLVD MINERIA,H3,20:10,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,7,BLVD VALDES SANCHEZ Y BLVD MINERIA,H4,20:40,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,8,REFORMA Y URDIÑOLA,H1,04:50,04:49,1,1,0
11/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,8,REFORMA Y URDIÑOLA,H2,16:50,16:52,-2,1,0
11/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,8,REFORMA Y URDIÑOLA,H3,20:20,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,8,REFORMA Y URDIÑOLA,H4,20:50,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,9,PROL. URDIÑOLA Y J. MERY,H1,04:55,04:56,-1,1,0
11/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,9,PROL. URDIÑOLA Y J. MERY,H2,16:55,17:01,-6,1,0
11/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,9,PROL. URDIÑOLA Y J. MERY,H3,20:25,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,9,PROL. URDIÑOLA Y J. MERY,H4,20:55,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,10,PROL URDIÑOLA Y PERIFERICO LEA,H1,05:00,05:01,-1,1,0
11/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,10,PROL URDIÑOLA Y PERIFERICO LEA,H2,17:00,17:11,-11,1,0
11/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,10,PROL URDIÑOLA Y PERIFERICO LEA,H3,20:30,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,10,PROL URDIÑOLA Y PERIFERICO LEA,H4,21:00,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,11,BLVD ANTONIO CARDENAS Y TEODORO SANCHEZ,H1,05:10,05:14,-4,1,0
11/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,11,BLVD ANTONIO CARDENAS Y TEODORO SANCHEZ,H2,17:10,17:23,-13,1,0
11/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,11,BLVD ANTONIO CARDENAS Y TEODORO SANCHEZ,H3,20:40,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,11,BLVD ANTONIO CARDENAS Y TEODORO SANCHEZ,H4,21:10,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,12,BLVD SANTA ELENA Y GUACALI,H1,05:20,05:22,-2,1,0
11/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,12,BLVD SANTA ELENA Y GUACALI,H2,17:20,17:41,-21,1,0
11/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,12,BLVD SANTA ELENA Y GUACALI,H3,20:50,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,12,BLVD SANTA ELENA Y GUACALI,H4,21:20,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,13,CARR. SALTILLO-ZACATECAS,H1,05:25,05:26,-1,1,0
11/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,13,CARR. SALTILLO-ZACATECAS,H2,17:25,17:42,-17,1,0
11/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,13,CARR. SALTILLO-ZACATECAS,H3,20:55,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,13,CARR. SALTILLO-ZACATECAS,H4,21:25,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,14,METALSA,H1,05:50,05:44,6,1,0
11/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,14,METALSA,H2,17:50,17:56,-6,1,0
11/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,14,METALSA,H3,21:20,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,14,METALSA,H4,21:50,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Salida,N,1,METALSA,H1,06:15,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Salida,N,1,METALSA,H2,15:30,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Salida,N,1,METALSA,H3,18:15,18:13,2,1,0
11/05/2026,LOMA LINDA - URDIÑOLA,Salida,N,2,CARR. SALTILLO-ZACATECAS,H1,06:29,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Salida,N,2,CARR. SALTILLO-ZACATECAS,H2,15:59,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Salida,N,2,CARR. SALTILLO-ZACATECAS,H3,18:29,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Salida,N,3,BLVD SANTA ELENA Y GUACALI,H1,06:30,06:29,1,1,0
11/05/2026,LOMA LINDA - URDIÑOLA,Salida,N,3,BLVD SANTA ELENA Y GUACALI,H2,16:00,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Salida,N,3,BLVD SANTA ELENA Y GUACALI,H3,18:30,18:38,-8,1,0
11/05/2026,LOMA LINDA - URDIÑOLA,Salida,N,4,BLVD ANTONIO CARDENAS Y TEODORO SANCHEZ,H1,06:31,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Salida,N,4,BLVD ANTONIO CARDENAS Y TEODORO SANCHEZ,H2,16:01,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Salida,N,4,BLVD ANTONIO CARDENAS Y TEODORO SANCHEZ,H3,18:31,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Salida,N,5,PROL URDIÑOLA Y PERIFERICO LEA,H1,06:32,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Salida,N,5,PROL URDIÑOLA Y PERIFERICO LEA,H2,16:02,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Salida,N,5,PROL URDIÑOLA Y PERIFERICO LEA,H3,18:32,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Salida,N,6,PROL. URDIÑOLA Y J. MERY,H1,06:33,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Salida,N,6,PROL. URDIÑOLA Y J. MERY,H2,16:03,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Salida,N,6,PROL. URDIÑOLA Y J. MERY,H3,18:33,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Salida,N,7,REFORMA Y URDIÑOLA,H1,06:34,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Salida,N,7,REFORMA Y URDIÑOLA,H2,16:04,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Salida,N,7,REFORMA Y URDIÑOLA,H3,18:34,19:11,-37,1,0
11/05/2026,LOMA LINDA - URDIÑOLA,Salida,N,8,BLVD VALDES SANCHEZ Y BLVD MINERIA,H1,06:55,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Salida,N,8,BLVD VALDES SANCHEZ Y BLVD MINERIA,H2,16:10,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Salida,N,8,BLVD VALDES SANCHEZ Y BLVD MINERIA,H3,18:55,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Salida,N,9,DEPOSITO DE AGUA FRACC PLAZA,H1,07:00,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Salida,N,9,DEPOSITO DE AGUA FRACC PLAZA,H2,16:15,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Salida,N,9,DEPOSITO DE AGUA FRACC PLAZA,H3,19:00,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Salida,N,10,BLVD VALDES SANCHEZ Y (PLANTA LEAR),H1,07:05,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Salida,N,10,BLVD VALDES SANCHEZ Y (PLANTA LEAR),H2,16:20,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Salida,N,10,BLVD VALDES SANCHEZ Y (PLANTA LEAR),H3,19:05,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Salida,N,11,BLVD SANTA LUCIA Y BLVD FUNDADORES,H1,07:15,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Salida,N,11,BLVD SANTA LUCIA Y BLVD FUNDADORES,H2,16:30,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Salida,N,11,BLVD SANTA LUCIA Y BLVD FUNDADORES,H3,19:15,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Salida,N,12,BLVD SANTA LUCIA Y CALLE 7,H1,07:16,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Salida,N,12,BLVD SANTA LUCIA Y CALLE 7,H2,16:31,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Salida,N,12,BLVD SANTA LUCIA Y CALLE 7,H3,19:16,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Salida,N,13,MEZQUITE Y NUECES,H1,07:25,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Salida,N,13,MEZQUITE Y NUECES,H2,16:40,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Salida,N,13,MEZQUITE Y NUECES,H3,19:25,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Salida,N,14,MEZQUITE Y GORDOLOBO,H1,07:30,07:06,24,1,0
11/05/2026,LOMA LINDA - URDIÑOLA,Salida,N,14,MEZQUITE Y GORDOLOBO,H2,16:45,,,,
11/05/2026,LOMA LINDA - URDIÑOLA,Salida,N,14,MEZQUITE Y GORDOLOBO,H3,19:30,19:36,-6,1,0
11/05/2026,LOS HOYOS - MACUYU,Entrada,A,1,LOS HOYOS,H1,03:20,,,,
11/05/2026,LOS HOYOS - MACUYU,Entrada,A,1,LOS HOYOS,H2,15:20,,,,
11/05/2026,LOS HOYOS - MACUYU,Entrada,A,1,LOS HOYOS,H3,18:50,,,,
11/05/2026,LOS HOYOS - MACUYU,Entrada,A,1,LOS HOYOS,H4,19:20,,,,
11/05/2026,LOS HOYOS - MACUYU,Entrada,A,2,HUARICHE,H1,03:38,,,,
11/05/2026,LOS HOYOS - MACUYU,Entrada,A,2,HUARICHE,H2,15:38,,,,
11/05/2026,LOS HOYOS - MACUYU,Entrada,A,2,HUARICHE,H3,19:08,,,,
11/05/2026,LOS HOYOS - MACUYU,Entrada,A,2,HUARICHE,H4,19:38,,,,
